data,Football,Casual,Fishing
2016-11-18,1391.397,3724.021,2049.6364000000003
2016-11-19,1113.448,1990.0405,3351.908
2016-11-20,1718.08,1994.377,1791.5939999999998
2016-11-21,2167.424,3422.118,4299.206099999999
2016-11-22,2402.008,3472.917,3877.5744
2016-11-23,6840.106,4463.0845,5297.138000000001
2016-11-24,3851.638,7543.238499999999,7204.5785
2016-11-25,5049.5032,9719.542,14627.7992
2016-11-26,1844.6645,2378.6735,3539.41
2016-11-27,2508.562,2649.808,2461.4387
2016-11-28,3268.0690000000004,1696.604,3568.0722
2016-11-29,2688.4235,2103.6155,3640.182
2016-11-30,4300.982,2328.907,3433.1038
2016-12-01,3359.2181,3368.8410000000003,5967.023999999999
2016-12-02,2192.617,4410.427,2845.57
2016-12-03,2009.658,4052.356,6770.308999999999
2016-12-04,1777.552,4983.671,2836.4839999999995
2016-12-05,65.667,2089.367,5758.2525
2016-12-06,1553.9125,1655.304,5136.067999999999
2016-12-07,2518.061,3199.511,5251.9971000000005
2016-12-08,4232.011,3951.584,994.917
2016-12-09,6624.933000000001,5222.5915,12285.924
2016-12-10,1955.2246,4557.6615,3273.438
2016-12-11,969.311,1114.274,550.529
2016-12-12,13746.0029,6317.2893,4028.0716
2016-12-13,11546.241000000002,9272.9651,3391.6386
2016-12-14,14748.0235,7441.021000000001,4504.8801
2016-12-15,14659.9719,9253.8845,3771.5986000000007
2016-12-16,10968.5366,4203.2662,3740.2932
2016-12-17,11499.1177,5069.987999999999,3671.983
2016-12-18,12341.266,11199.1145,4833.752
2016-12-19,12192.7925,4740.2075,3487.2894
2016-12-20,9264.416,5829.907999999999,3726.0034
2016-12-21,6346.7775,1879.15,6292.8397
2016-12-22,4505.706099999999,4602.3068,32049.832499999997
2016-12-23,2468.914,28.91,1503.1135000000002
2016-12-24,247.8,445.214,5382.629
2016-12-25,206.087,428.69399999999996,1577.66
2016-12-26,1928.297,412.174,4247.0855
2016-12-27,1895.0092,2587.1146,7646.4472
2016-12-28,7187.6455000000005,1247.26,2321.473
2016-12-29,5238.492,1920.45,3309.2864
2016-12-30,2621.724,3125.9970000000003,2721.257
2016-12-31,1832.6875,1403.3739999999998,2233.3388
2017-01-01,3095.022,2890.3805,1434.7619999999995
2017-01-02,3619.945,3699.0345,4671.0713
2017-01-03,3510.9130000000005,4951.044,3751.8159
2017-01-04,1246.4753,929.25,8294.1964
2017-01-05,1617.308,2633.288,6515.198900000001
2017-01-06,1138.8475,3649.268,3015.2303999999995
2017-01-07,412.7935,6110.748,5725.2125
2017-01-08,3570.798,4730.7085,2948.4896
2017-01-09,3633.3675,3816.7395,3883.769399999999
2017-01-10,2840.201,4124.218,2815.3797
2017-01-11,2249.0741000000003,3178.6545,3207.3993
2017-01-12,2651.46,3459.288,4691.969099999999
2017-01-13,4140.1185000000005,6707.946,6615.2275
2017-01-14,4955.380499999999,3410.141,6297.4653
2017-01-15,6135.3215,8700.671,5366.315500000001
2017-01-16,5375.4015,6804.3815,4619.4463
2017-01-17,2906.4875,4773.454,4314.611000000001
2017-01-18,2848.461,4867.205,3228.008
2017-01-19,2877.784,2918.4645,4425.6667
2017-01-20,2974.426,3245.767,3772.7137
2017-01-21,2023.7,2760.2855,3392.795
2017-01-22,4858.119000000001,4627.8715,4441.897599999999
2017-01-23,7455.476000000001,3525.1615,7310.595600000001
2017-01-24,3900.5785,3294.501,4947.6987
2017-01-25,3990.406,3583.3945,3692.633
2017-01-26,6558.853,3856.3875,3536.1059999999998
2017-01-27,2620.072,3939.607,1715.9737
2017-01-28,1658.4015,1783.7469999999998,2995.902
2017-01-29,2500.5085,3794.4375,5351.5714
2017-01-30,2731.995,3989.167,5060.9846
2017-01-31,2417.9084999999995,2353.687,7382.7054
2017-02-01,3858.8655,5664.708,4411.996399999999
2017-02-02,3671.57,4442.6410000000005,3972.2753
2017-02-03,2343.775,2010.484,5175.633400000001
2017-02-04,4496.744,3893.1445,3910.201400000001
2017-02-05,2481.0975,3436.9860000000003,6757.629900000001
2017-02-06,2883.566,3208.184,3507.1134
2017-02-07,2471.5985,6554.31,3690.8158
2017-02-08,1588.811,4140.1185,2073.7969
